STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,ROAD_FNC,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
1,10001,1,1,0,0,0,2,2,71,0,1,1,2014,4,1,15,0,5,4,CR-67,,0,34.62372222,-85.98140833,0,17,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,1,35,99,99,0,0,0,1,1
1,10002,1,1,0,0,0,1,1,59,0,1,1,2014,4,13,30,0,6,4,CR-26,,0,34.39742778,-87.77211667,0,42,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,13,50,99,99,0,0,0,1,1
1,10003,2,2,0,0,0,7,7,125,3050,1,1,2014,4,3,7,1,13,2,US-SR 6,VERTERAN'S MEMORIAL PKWY,0,33.19717222,-87.52591111,0,12,6,0,2,2,0,1,3,1,0,1,0,0000000,99,99,3,10,99,99,0,0,0,2,0
1,10004,3,3,0,0,0,5,5,121,2275,2,1,2014,5,9,0,1,13,2,US-SR 38,,391,33.19638333,-86.30783056,0,12,2,0,1,1,0,1,1,2,0,2,0,0000000,99,99,9,15,99,99,0,0,0,1,0
1,10005,1,1,0,0,0,1,1,43,0,2,1,2014,5,16,30,0,5,4,CR-719,,0,34.18018889,-86.78459167,0,35,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,12,45,88,88,0,0,0,1,0
1,10006,1,1,0,0,0,1,1,35,0,3,1,2014,6,2,0,0,4,4,CR-23,,0,31.42733056,-87.38682778,0,32,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,6,15,88,88,0,0,0,1,0
1,10007,3,2,1,0,0,2,2,97,2100,3,1,2014,6,18,40,0,16,6,DUVAL ST,,0,30.66011389,-88.07023056,0,12,7,0,1,1,0,1,3,10,0,10,0,0000000,99,99,18,48,88,88,0,0,0,1,1
1,10008,2,2,0,0,0,4,4,13,0,4,1,2014,7,6,20,1,1,1,I-65,,1368,31.93017778,-86.57133889,0,12,1,0,1,1,0,1,4,1,0,1,0,0000000,99,99,6,30,99,99,0,0,0,1,0
1,10009,3,3,0,0,0,5,5,127,920,4,1,2014,7,15,39,1,2,2,US-SR 78,,1770,33.75402778,-87.061075,0,24,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,15,51,88,88,0,0,0,1,0
1,10010,2,2,0,0,0,6,6,101,2130,6,1,2014,2,17,56,0,14,6,ALABAMA RIVER PARKWAY,,0,32.42774167,-86.26965278,0,12,2,0,1,1,0,1,3,1,0,1,0,0000000,99,99,18,2,99,99,0,0,0,2,0
1,10011,1,1,0,0,0,1,1,83,0,8,1,2014,4,8,48,0,3,3,SR-251,,38,34.8311,-86.89126111,0,34,0,0,1,1,0,4,1,10,0,10,0,0000000,99,99,9,0,88,88,0,0,0,1,0
1,10012,2,1,1,0,1,1,2,97,2100,8,1,2014,4,12,34,1,13,6,CR-AIRPORT BLVD,,0,30.6824,-88.22544167,0,14,0,0,1,1,0,5,1,1,0,1,0,0000000,99,99,12,39,99,99,0,0,0,1,1
1,10013,1,1,0,0,0,1,1,53,0,8,1,2014,4,15,47,0,3,4,CR-WAYSIDE RD,,0,31.18008889,-87.43833056,0,38,0,0,1,1,0,5,1,1,0,1,0,0000000,99,99,16,21,88,88,0,0,0,1,1
1,10014,1,1,0,0,0,1,1,43,0,9,1,2014,5,6,0,0,4,4,CR-703,,0,34.14506667,-86.76604722,0,42,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,10,25,88,88,0,0,0,1,1
1,10015,2,2,0,1,1,2,2,15,0,8,1,2014,4,21,31,9,99,2,US-SR 4,,1710,33.64666111,-85.65668889,0,12,2,0,1,1,0,1,2,1,0,1,0,0000000,99,99,21,40,99,99,19,15,0,2,0
1,10016,1,1,0,0,0,7,7,7,0,10,1,2014,6,16,15,0,4,4,CR-HOPEWELL CHURCH RD,,0,33.08283611,-87.20031667,0,35,0,0,1,1,0,4,1,10,0,10,0,0000000,99,99,16,35,99,99,0,0,0,1,0
1,10017,2,2,0,0,0,3,3,43,0,10,1,2014,6,17,15,0,3,3,SR-69,,2550,34.23804722,-86.70756389,0,12,6,0,1,1,0,1,2,10,0,10,0,0000000,99,99,17,32,99,99,0,0,0,1,0
1,10018,1,1,0,0,0,1,1,67,0,10,1,2014,6,18,10,0,4,3,SR-95,,410,31.52903333,-85.20026111,0,1,0,0,1,1,0,4,1,2,5,2,0,0000000,99,99,18,26,88,88,0,0,0,1,0
1,10019,1,1,0,0,0,1,1,97,2100,10,1,2014,6,21,40,0,4,4,CR-WILMER ROAD,,0,30.74886667,-88.37026944,0,38,0,0,1,1,0,4,2,2,0,2,0,0000000,99,99,21,59,88,88,0,0,0,1,0
1,10020,1,1,0,0,0,2,2,89,1730,11,1,2014,7,3,32,1,11,1,I-565,,190,34.73530556,-86.596275,0,30,0,1,5,1,0,4,3,2,0,2,0,0000000,99,99,3,38,88,88,0,0,0,1,1
1,10021,1,1,0,1,1,2,2,81,2340,11,1,2014,7,20,23,0,14,6,WAVERLY PARKWAY,,0,32.64859722,-85.40719167,0,8,0,0,1,1,0,1,2,1,0,1,0,0000000,99,99,21,31,99,99,0,0,0,1,0
1,10022,1,1,0,0,0,1,1,45,2230,2,1,2014,5,13,12,0,4,4,CR-18,,0,31.36858056,-85.6,0,42,0,0,1,1,0,4,1,2,0,2,0,0000000,99,99,13,33,99,99,0,0,0,1,0
1,10023,2,2,0,0,0,3,3,49,1550,3,1,2014,6,13,30,0,3,3,SR-117,,0,34.59374722,-85.64016389,0,12,6,0,8,1,0,1,1,1,0,1,0,0000000,99,99,13,45,99,99,0,0,0,1,0
1,10024,2,2,0,0,0,2,2,131,2490,7,1,2014,3,18,15,0,3,3,SR-10,,580,32.002525,-87.59595833,0,12,2,0,1,1,0,1,2,1,0,1,0,0000000,99,99,18,35,88,88,0,0,0,1,1
1,10025,3,3,0,0,0,4,4,59,2690,8,1,2014,4,17,43,1,13,3,SR-13,,2928,34.47749444,-87.74295278,0,12,6,0,1,1,0,1,3,1,0,1,0,0000000,99,99,17,49,99,99,0,0,0,1,0
1,10026,1,1,0,0,0,1,1,81,2340,9,1,2014,5,10,32,1,11,1,I-85,,632,32.65222222,-85.34677778,0,57,0,0,1,1,0,3,1,10,0,10,0,0000000,99,99,10,42,88,88,0,0,0,1,0
1,10027,2,2,0,0,0,4,4,125,0,9,1,2014,5,18,30,0,2,3,SR-171,,33,33.30194444,-87.62777778,0,12,2,0,1,1,0,1,2,10,0,10,0,0000000,99,99,18,35,99,99,0,0,0,1,1
1,10028,1,1,0,0,0,1,1,39,0,10,1,2014,6,7,10,0,6,4,CR-46,,0,31.26273333,-86.35979444,0,35,0,0,1,1,0,4,1,5,0,5,0,0000000,99,99,7,35,88,88,0,0,0,1,0
1,10029,3,3,0,0,0,11,11,73,350,11,1,2014,7,2,15,0,14,2,US-SR 4,4TH AVE W,0,33.50629167,-86.84914167,0,12,6,0,2,2,0,1,2,2,0,2,0,0000000,99,99,2,25,99,99,0,0,0,1,0
1,10030,1,1,0,0,0,1,1,89,0,13,1,2014,2,13,20,0,3,4,CR-WINCHESTER ROAD,,0,34.95873333,-86.417275,0,1,0,0,1,1,0,4,1,2,0,2,0,0000000,99,99,13,25,99,99,0,0,0,1,1
1,10031,2,2,0,0,0,2,2,39,2350,14,1,2014,3,10,9,1,2,3,SR-299,PERRY STORE RD,5230,31.28079444,-86.22243333,0,12,6,0,2,2,0,1,1,1,0,1,0,0000000,99,99,10,14,88,88,0,0,0,1,0
1,10032,1,1,0,0,0,1,1,5,0,15,1,2014,4,2,40,0,14,3,SR-10,,1876,31.71496111,-85.69964167,0,42,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,3,20,88,88,0,0,0,1,1
1,10033,2,2,0,0,0,4,4,125,0,15,1,2014,4,22,50,0,6,4,CR-INDIAN CREEK ROAD,,0,33.05856944,-87.51181667,0,12,2,0,1,1,0,1,2,1,0,1,0,0000000,99,99,23,10,99,99,0,0,0,1,0
1,10034,1,1,0,0,0,1,1,113,0,17,1,2014,6,19,16,0,4,4,CR-39,,0,32.24401389,-85.115525,0,35,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,19,28,88,88,0,0,0,1,1
1,10035,2,2,0,0,0,4,4,111,0,18,1,2014,7,14,10,0,3,3,SR-48,,76,33.31394167,-85.61467222,0,12,6,0,8,1,0,1,1,1,0,1,0,0000000,99,99,14,23,99,99,0,0,0,1,0
1,10036,1,1,0,0,0,2,2,3,0,18,1,2014,7,22,5,0,4,4,CR-47,I-65,0,30.96759722,-87.75895833,0,59,0,0,3,3,0,4,2,1,0,1,0,0000000,99,99,22,29,99,99,0,0,0,1,1
1,10037,2,2,0,0,0,3,3,73,350,19,1,2014,1,11,12,1,11,1,I-65,,2590,33.54454722,-86.73997222,0,12,1,0,1,1,0,1,1,1,0,1,0,0000000,99,99,11,17,99,99,0,0,0,1,0
1,10038,1,1,0,0,0,1,1,49,0,20,1,2014,2,0,15,1,1,1,I-59,,2140,34.45028333,-85.73530278,0,42,0,0,1,1,0,3,2,1,0,1,0,0000000,99,99,6,15,88,88,0,0,0,1,0
1,10039,4,4,0,0,0,4,4,85,1220,20,1,2014,2,16,55,0,4,3,SR-185,,202,31.98539167,-86.53645,0,12,1,0,1,1,0,1,1,1,0,1,0,0000000,99,99,17,25,99,99,14,0,0,1,0
1,10040,1,1,0,0,0,2,2,89,1730,25,1,2014,7,9,3,1,13,2,US-SR 1,,3330,34.719975,-86.58530556,0,30,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,9,7,99,99,0,0,0,1,0
1,10041,1,1,0,1,1,1,1,93,0,26,1,2014,1,19,55,1,1,1,I-22,,30,34.19474722,-88.12653333,0,8,0,1,20,1,0,1,2,1,0,1,0,0000000,99,99,20,9,88,88,0,0,0,1,0
1,10042,4,4,0,0,0,9,9,51,0,28,1,2014,3,7,55,0,3,3,SR-14,,1673,32.54133056,-86.26928333,0,23,0,0,1,1,0,4,4,12,3,3,0,0000000,99,99,8,5,99,99,0,0,0,2,0
1,10043,1,1,0,0,0,5,5,125,0,28,1,2014,3,11,35,0,6,4,CR-LARRY NOLAND ROAD,,0,33.17968611,-87.411075,0,10,0,0,6,1,0,1,1,4,0,4,0,725433K,99,99,11,43,99,99,0,0,0,3,0
1,10044,2,2,0,0,0,2,2,89,0,29,1,2014,4,11,55,1,2,2,US-SR 1,,3454,34.87885556,-86.56821111,0,12,1,0,1,1,0,1,1,1,0,1,0,0000000,99,99,12,5,88,88,0,0,0,1,0
1,10045,1,1,0,0,0,1,1,49,0,30,1,2014,5,7,15,0,6,4,CR-22,,0,34.262775,-85.82644167,0,42,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,9,3,88,88,0,0,0,1,1
1,10046,2,2,0,0,0,3,3,43,0,30,1,2014,5,10,51,1,2,2,US-SR 74,,702,34.19471667,-86.98208056,0,12,6,0,8,1,0,1,1,1,0,1,0,0000000,99,99,11,0,99,99,0,0,0,1,0
1,10047,1,1,0,0,0,1,1,21,0,30,1,2014,5,5,0,1,2,2,US-SR 6,,1145,32.67191111,-86.78619722,0,1,0,0,1,1,0,4,2,10,0,10,0,0000000,99,99,12,45,88,88,0,0,0,1,0
1,10048,3,3,0,0,0,3,3,21,0,30,1,2014,5,13,40,0,3,3,SR-22,,609,32.831275,-86.71261667,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,99,99,13,55,99,99,0,0,0,1,0
1,10049,1,1,0,0,0,1,1,11,0,30,1,2014,5,17,20,0,4,3,SR-239,,241,32.07518889,-85.68445,0,42,0,0,1,1,0,4,2,10,0,10,0,0000000,99,99,18,6,99,99,0,0,0,1,1
1,10050,1,1,0,0,0,1,1,81,0,30,1,2014,5,21,52,0,6,4,CR-57,,0,32.59298611,-85.56723056,0,42,0,0,1,1,0,4,6,1,0,1,0,0000000,99,99,22,8,99,99,0,0,0,1,1
1,10051,2,2,0,0,0,3,3,79,0,31,1,2014,6,7,10,1,2,3,SR-24,CR-217,579,34.51612222,-87.20615,0,12,6,0,2,2,0,1,1,1,0,1,0,0000000,99,99,7,30,99,99,0,0,0,2,0
1,10052,1,1,0,0,0,1,1,5,1050,9,1,2014,5,23,45,0,14,3,SR-165,,30,32.01590833,-85.08973889,0,42,0,0,1,1,0,4,2,2,0,2,0,0000000,99,99,0,20,88,88,0,0,0,1,0
1,10053,2,2,0,0,0,2,2,89,1730,14,1,2014,3,6,59,0,14,6,BAILEY COVE ROAD,,0,34.63373056,-86.53868611,0,12,2,0,1,1,0,1,1,10,0,10,0,0000000,99,99,7,6,99,99,0,0,0,1,0
1,10054,1,1,0,0,0,1,1,117,530,23,1,2014,5,12,14,0,14,3,SR-25,,1220,33.12335556,-86.70540556,0,32,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,12,18,99,99,0,0,0,1,0
1,10055,1,1,0,2,2,1,1,3,1493,17,1,2014,6,14,3,0,6,3,SR-180,,140,30.24939167,-87.7959,0,9,0,0,1,1,0,1,1,1,0,1,0,0000000,99,99,14,10,99,99,0,0,0,1,1
1,10056,1,1,0,0,0,1,1,63,0,17,1,2014,6,15,15,0,4,4,CR-20,,0,32.87214444,-88.10737778,0,2,0,0,1,1,0,1,1,1,0,1,0,0000000,99,99,15,30,88,88,20,0,0,1,0
1,10057,1,1,0,0,0,5,5,13,0,26,1,2014,1,4,45,1,1,1,I-65,,1060,31.573675,-86.84961667,0,42,0,0,1,1,0,4,2,10,0,10,0,0000000,99,99,5,20,99,99,0,0,0,1,0
1,10058,5,5,0,0,0,6,6,73,350,27,1,2014,2,13,0,1,11,1,I-59,,1210,33.52091389,-86.84862778,0,12,1,0,1,1,0,1,1,1,0,1,0,0000000,99,99,13,8,99,99,0,0,0,1,0
1,10059,2,2,0,0,0,2,2,105,0,28,1,2014,3,11,5,1,2,3,SR-5,,750,32.80983333,-87.26347778,0,12,6,0,1,1,0,1,1,4,0,4,0,0000000,99,99,12,0,99,99,0,0,0,1,0
1,10060,1,1,0,0,0,1,1,125,3050,31,1,2014,6,16,36,0,16,6,12TH AVE E,,0,33.16004167,-87.52141944,0,1,0,0,1,1,0,1,1,1,0,1,0,0000000,99,99,16,45,88,88,0,0,0,1,0
1,10061,1,1,0,1,1,6,6,97,2100,25,1,2014,7,18,25,0,14,6,ZEIGLER BLVD,,0,30.70868889,-88.19252778,0,8,0,0,1,1,0,1,2,1,0,1,0,0000000,99,99,18,31,99,99,0,0,0,1,0
1,10062,1,1,0,0,0,1,1,31,0,1,2,2014,7,13,35,0,4,4,CR-208,,0,31.54682778,-85.98143611,0,53,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,13,55,99,99,0,0,0,1,0
1,10063,1,1,0,0,0,1,1,31,0,1,2,2014,7,0,1,0,3,3,SR-51,,30,31.38656944,-85.89539722,0,34,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,1,40,88,88,0,0,0,1,0
1,10064,1,1,0,0,0,1,1,1,0,1,2,2014,7,7,20,1,1,1,I-65,,1835,32.51675,-86.43377222,0,1,0,0,1,1,0,3,1,10,0,10,0,0000000,99,99,7,30,99,99,0,0,0,1,0
1,10065,2,2,0,0,0,2,2,113,0,1,2,2014,7,23,45,0,3,3,SR-165,,276,32.35276389,-85.02732222,0,12,2,0,1,1,0,1,2,5,0,5,0,0000000,99,99,0,3,88,88,0,0,0,1,1
1,10066,1,1,0,0,0,1,1,91,0,3,2,2014,2,15,45,0,5,4,CR-65,,0,32.28255278,-87.48691389,0,43,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,16,30,99,99,0,0,0,1,1
1,10067,3,3,0,0,0,4,4,57,0,2,2,2014,1,20,23,0,3,2,US-SR 171,,390,33.73273889,-87.81021667,0,12,2,0,1,1,0,1,3,2,0,2,0,0000000,99,99,20,31,99,99,0,0,0,3,1
1,10068,2,2,0,0,0,2,2,89,0,3,2,2014,2,15,45,0,3,4,CR-WINCHESTER RD,,0,34.9174,-86.42546111,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,99,99,15,49,99,99,0,0,0,1,0
1,10069,2,2,0,0,0,2,2,71,2720,3,2,2014,2,10,53,0,4,6,WOODSCOVE RD,PORTER RD,0,34.65374722,-86.06235278,0,12,2,0,3,3,0,1,1,10,0,10,0,0000000,99,99,10,57,99,99,0,0,0,1,0
1,10070,2,2,0,0,0,4,4,19,0,4,2,2014,3,12,14,0,3,2,US-SR 25,CR-113,2495,34.10569444,-85.55069167,0,12,2,0,1,1,0,2,1,10,0,10,0,0000000,99,99,12,31,99,99,0,0,0,2,0
1,10071,1,1,0,1,1,1,1,97,2716,4,2,2014,3,13,20,1,1,1,I-65,,171,30.85288611,-88.07419444,0,8,0,0,1,1,0,1,1,10,0,10,0,0000000,99,99,13,42,88,88,0,0,0,1,0
1,10072,1,1,0,2,2,1,1,117,2405,4,2,2014,3,18,2,0,14,3,SR-119,CAHABA VALLEY PARKWAY,190,33.33511111,-86.78329444,0,8,0,0,2,2,0,1,3,10,0,10,0,0000000,99,99,18,8,99,99,0,0,0,1,0
1,10073,2,2,0,0,0,2,2,123,0,4,2,2014,3,8,45,0,3,3,SR-22,,1101,32.90754167,-86.00463056,0,12,2,0,1,1,0,1,1,10,0,10,0,0000000,99,99,8,55,88,88,0,0,0,1,0
1,10074,1,1,0,1,1,1,1,125,3050,5,2,2014,4,0,58,1,11,3,SR-69,,0,33.16575556,-87.55063889,0,8,0,0,1,1,0,1,3,10,0,10,0,0000000,99,99,1,2,88,88,0,0,0,1,0
1,10075,2,2,0,0,0,2,2,89,1730,5,2,2014,4,22,0,1,13,3,SR-53,,3238,34.78423889,-86.66152222,0,12,1,0,1,1,0,1,3,8,0,8,0,0000000,99,99,22,4,88,88,0,0,0,1,0
1,10076,1,1,0,0,0,1,1,101,2130,5,2,2014,4,8,20,0,16,6,BROADWAY ST,,0,32.41271667,-86.27566667,0,33,0,0,1,1,0,4,1,10,0,10,0,0000000,99,99,8,24,99,99,0,0,0,1,1
1,10077,1,1,0,0,0,1,1,1,0,8,2,2014,7,4,55,1,1,1,I-65,,1860,32.54638889,-86.45425833,0,34,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,5,2,88,88,0,0,0,1,1
1,10078,1,1,0,0,0,1,1,113,0,8,2,2014,7,15,46,0,6,4,CR-SHADY GROVE ROAD,,0,32.27925556,-85.38469444,0,1,0,0,1,1,0,1,1,1,0,1,0,0000000,99,99,16,3,88,88,0,0,0,1,1
1,10079,2,2,0,0,0,2,2,3,0,8,2,2014,7,18,50,0,6,3,SR-59,,690,31.16600556,-87.78759444,0,12,8,0,1,1,1,1,2,1,0,1,0,0000000,99,99,19,20,88,88,0,0,0,1,1
1,10080,1,1,0,0,0,1,1,79,0,9,2,2014,1,17,15,1,2,3,SR-157,,309,34.42932222,-87.18440556,0,24,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,17,20,88,88,0,0,0,1,1
1,10081,2,2,0,2,2,3,3,1,0,9,2,2014,1,23,0,1,1,1,I-65,,1890,32.59652778,-86.4777,0,12,1,0,1,1,0,1,2,1,0,1,0,0000000,99,99,23,18,99,99,23,15,0,2,0
1,10082,1,1,0,1,1,1,1,21,0,13,2,2014,5,17,0,1,1,1,I-65,,2236,33.03509444,-86.72337222,0,8,0,0,1,1,0,1,5,1,0,1,0,0000000,99,99,17,15,88,88,23,0,0,1,0
1,10083,2,2,0,0,0,2,2,125,0,13,2,2014,5,18,0,0,3,3,SR-69,,1706,33.52215556,-87.48473333,0,12,6,0,1,1,0,1,2,10,0,10,0,0000000,99,99,18,15,88,88,0,0,0,1,0
1,10084,1,1,0,0,0,3,3,103,0,13,2,2014,5,21,30,0,6,4,CR-PLEASANT VIEW ROAD,,0,34.33486944,-87.0585,0,1,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,22,26,99,99,0,0,0,1,1
1,10085,1,1,0,0,0,1,1,117,0,15,2,2014,7,7,15,0,4,4,CR-12,,0,33.17149722,-86.80384167,0,42,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,7,32,88,88,0,0,0,1,1
1,10086,1,1,0,0,0,1,1,43,0,17,2,2014,2,18,15,0,6,4,CR-1354,,0,34.26750556,-86.82086389,0,42,0,0,1,1,0,4,2,2,0,2,0,0000000,99,99,18,45,88,88,0,0,0,1,1
1,10087,2,2,0,1,1,2,2,73,350,18,2,2014,3,11,30,1,11,1,I-59,,1280,33.56219722,-86.734475,0,8,0,0,1,1,0,1,1,1,0,1,0,0000000,99,99,11,41,88,88,0,0,0,1,0
1,10088,1,1,0,0,0,1,1,101,2130,19,2,2014,4,20,35,0,14,4,CR-VAUGHN ROAD,,0,32.34329722,-86.11479167,0,32,0,0,1,1,0,4,2,10,0,10,0,0000000,99,99,20,45,88,88,0,0,0,1,1
1,10089,2,2,0,0,0,2,2,97,2100,21,2,2014,6,3,19,1,13,6,AIRPORT BLVD,RIDGEFIELD RD,0,30.676125,-88.179975,0,12,1,0,2,2,0,1,3,2,0,2,0,0000000,99,99,3,31,99,99,0,0,0,1,1
1,10090,2,2,0,0,0,3,3,97,807,1,2,2014,7,16,49,1,13,2,US-SR 13,DEAD LAKE RD,116,30.89243056,-88.03959722,0,12,6,0,2,3,0,1,1,1,0,1,0,0000000,99,99,17,6,99,99,0,0,0,1,0
1,10091,2,2,0,0,0,5,5,111,3230,5,2,2014,4,7,29,1,2,2,US-SR 1,NORTH MAIN ST,1944,33.31273333,-85.48493611,0,12,6,0,2,2,0,1,1,10,0,10,0,0000000,99,99,7,37,99,99,0,0,0,1,0
1,10092,3,3,0,1,1,5,5,113,2440,11,2,2014,3,20,57,1,13,6,SEALE ROAD,,0,32.46111111,-85.00165278,0,8,0,0,1,1,0,1,3,2,0,2,0,0000000,99,99,21,7,88,88,0,0,0,1,0
1,10093,1,1,0,0,0,1,1,15,2370,16,2,2014,1,8,45,0,14,6,FRANCES BLVD,,0,33.59625556,-85.89483611,0,32,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,9,0,88,88,0,0,0,1,1
1,10094,1,1,0,0,0,1,1,97,2100,23,2,2014,1,3,8,1,11,1,I-65,I-10,0,30.62955556,-88.11661111,0,30,0,0,1,1,0,4,3,2,0,2,0,0000000,99,99,3,14,88,88,0,0,0,1,1
1,10095,3,3,0,0,0,3,3,73,1315,3,1,2014,6,18,10,0,13,2,US-SR 3,,2834,33.63524167,-86.80630556,0,12,2,0,1,1,0,1,2,10,0,10,0,0000000,99,99,18,26,99,99,0,0,0,1,0
1,10096,1,1,0,1,1,3,3,81,0,8,2,2014,7,19,1,1,2,2,US-SR 1,,1284,32.59496944,-85.21876111,0,8,0,0,1,1,0,1,2,1,0,1,0,0000000,99,99,19,8,99,99,0,0,0,1,0
1,10097,1,1,0,0,0,1,1,47,0,13,2,2014,5,21,0,0,4,4,CR-56,,0,32.37304722,-86.99410278,0,1,0,0,1,1,0,1,2,1,0,1,0,0000000,99,99,21,25,99,99,0,0,0,1,1
1,10098,3,3,0,0,0,6,6,97,0,15,2,2014,7,23,5,1,2,2,US-SR 42,,71,30.80138611,-88.33311944,0,12,2,0,1,1,0,1,2,1,0,1,0,0000000,99,99,23,15,99,99,0,0,0,3,1
1,10099,1,1,0,0,0,4,4,101,0,17,2,2014,2,21,50,1,13,2,US-SR 6,,1655,32.284725,-86.18450278,0,34,0,0,1,1,0,3,2,1,0,1,0,0000000,99,99,22,15,99,99,0,0,0,1,0
1,10100,1,1,0,1,1,1,1,101,2130,17,2,2014,2,17,43,0,14,2,US-SR 6,,0,32.32633056,-86.32790833,0,8,0,0,1,1,0,1,3,10,0,10,0,0000000,99,99,17,52,99,99,0,0,0,1,0
1,10101,2,1,1,0,0,1,1,81,0,20,2,2014,5,13,30,0,4,2,US-SR 15,,1969,32.6964,-85.26898611,0,14,0,0,1,1,0,5,1,10,0,10,0,0000000,99,99,13,50,99,99,0,0,0,1,0
1,10102,2,2,0,0,0,8,8,97,0,21,2,2014,6,18,10,1,2,2,US-SR 17,,259,31.0069,-88.23364167,0,12,8,0,1,1,0,1,5,1,0,1,0,0000000,99,99,18,25,88,88,0,0,0,1,1
1,10103,2,2,0,0,0,5,5,47,0,21,2,2014,6,22,45,1,2,2,US-SR 8,,875,32.371675,-87.00669722,0,12,6,0,1,1,0,1,3,1,0,1,0,0000000,99,99,23,0,99,99,0,0,0,1,1
1,10104,1,1,0,0,0,1,1,81,0,22,2,2014,7,7,55,0,4,4,CR-146,,0,32.56369444,-85.38873611,0,17,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,8,15,99,99,0,0,0,1,0
1,10105,2,2,0,0,0,5,5,101,0,23,2,2014,1,12,17,1,11,1,I-85,,137,32.36591944,-86.09264444,0,34,0,0,1,1,0,3,1,10,0,10,0,0000000,99,99,12,30,99,99,0,0,0,2,0
1,10106,1,1,0,0,0,1,1,43,0,23,2,2014,1,21,0,1,2,2,US-SR 74,,906,34.17478333,-86.65009722,0,42,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,21,24,88,88,0,0,0,1,0
1,10107,1,1,0,0,0,5,5,39,0,23,2,2014,1,22,0,0,4,4,CR-31,,0,31.15366111,-86.48455278,0,34,0,0,1,1,0,4,2,2,0,2,0,0000000,99,99,22,25,88,88,0,0,0,3,1
1,10108,2,2,0,0,0,3,3,89,0,25,2,2014,3,4,40,1,13,2,US-SR 1,MERIDIANVILLE BOTTOM ROAD,3431,34.85126667,-86.57139444,0,12,6,0,2,2,0,1,3,2,0,2,0,0000000,99,99,5,0,88,88,0,0,0,2,1
1,10109,1,1,0,0,0,1,1,121,0,25,2,2014,3,6,20,0,6,4,CR-NEW COUNTY LINE ROAD,,0,33.12365833,-86.29142778,0,1,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,6,40,88,88,0,0,0,1,0
1,10110,1,1,0,0,0,1,1,73,350,21,2,2014,6,23,23,0,16,6,1ST AVE S,,0,33.52407222,-86.77823333,0,10,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,23,35,88,88,0,0,0,1,1
1,10111,2,2,0,0,0,2,2,125,505,23,2,2014,1,16,26,0,4,4,CR-COVERED BRIDGE ROAD,,0,33.18979722,-87.30030833,0,12,6,0,1,1,0,1,1,1,0,1,0,0000000,99,99,16,38,99,99,0,0,0,1,0
1,10112,1,1,0,0,0,1,1,31,1010,24,2,2014,2,12,38,0,4,3,SR-189,,130,31.38218056,-86.08644722,0,1,0,0,1,1,0,1,1,1,0,1,0,0000000,99,99,12,43,88,88,0,0,0,1,0
1,10113,1,1,0,0,0,1,1,37,1390,28,2,2014,6,11,10,0,6,6,QUEEN ST,,0,33.06035556,-86.04725,0,10,0,0,6,1,0,1,1,1,0,1,0,728232R,99,99,11,27,88,88,0,0,0,1,1
1,10114,1,1,0,0,0,3,3,49,0,26,2,2014,4,20,55,0,4,4,CR-479,,0,34.25949722,-86.08535556,0,32,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,21,9,99,99,0,0,0,1,1
1,10115,1,1,0,0,0,1,1,53,0,28,2,2014,6,7,40,0,3,3,SR-21,,0,31.08384722,-87.48025278,0,52,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,7,50,99,99,0,0,0,1,0
